[2018-09-11 11:21:24,728] 0 [main]  INFO ContextLoader initWebApplicationContext.285- Root WebApplicationContext: initialization started
 [2018-09-11 11:21:37,578] 12850 [qtp605787935-17]  DEBUG AntPathRequestMatcher matches.151- Checking match of request : '/userinfo'; against '/'
 [2018-09-11 11:21:37,578] 12850 [qtp605787935-17]  DEBUG AntPathRequestMatcher matches.151- Checking match of request : '/userinfo'; against '/login'
 [2018-09-11 11:21:37,579] 12851 [qtp605787935-17]  DEBUG AntPathRequestMatcher matches.151- Checking match of request : '/userinfo'; against '/logout'
 [2018-09-11 11:21:37,579] 12851 [qtp605787935-17]  DEBUG AntPathRequestMatcher matches.151- Checking match of request : '/userinfo'; against '/userinfo'
 [2018-09-11 11:21:37,579] 12851 [qtp605787935-17]  DEBUG FilterSecurityInterceptor beforeInvocation.218- Secure object: FilterInvocation: URL: /userInfo; Attributes: [hasAnyRole('ROLE_NURSE', 'ROLE_ADMIN', 'ROLE_RECEPTIONIST', 'ROLE_PHYSICIAN')]
 [2018-09-11 11:21:37,579] 12851 [qtp605787935-17]  DEBUG FilterSecurityInterceptor authenticateIfRequired.347- Previously Authenticated: org.springframework.security.authentication.UsernamePasswordAuthenticationToken@12742f0c: Principal: org.springframework.security.core.userdetails.User@dc56a450: Username: doctor@gmail.com; Password: [PROTECTED]; Enabled: true; AccountNonExpired: true; credentialsNonExpired: true; AccountNonLocked: true; Granted Authorities: ROLE_DOCTOR; Credentials: [PROTECTED]; Authenticated: true; Details: org.springframework.security.web.authentication.WebAuthenticationDetails@2cd90: RemoteIpAddress: 0:0:0:0:0:0:0:1; SessionId: p232ej6rjly9g1a9tq91vl1n; Granted Authorities: ROLE_DOCTOR
 [2018-09-11 11:21:37,581] 12853 [qtp605787935-17]  DEBUG AffirmativeBased decide.65- Voter: org.springframework.security.web.access.expression.WebExpressionVoter@41059616, returned: -1
 [2018-09-11 11:21:37,584] 12856 [qtp605787935-17]  DEBUG ExceptionTranslationFilter handleSpringSecurityException.185- Access is denied (user is not anonymous); delegating to AccessDeniedHandler
 org.springframework.security.access.AccessDeniedException: Access is denied
	at org.springframework.security.access.vote.AffirmativeBased.decide(AffirmativeBased.java:83)
	at org.springframework.security.access.intercept.AbstractSecurityInterceptor.beforeInvocation(AbstractSecurityInterceptor.java:232)
	at org.springframework.security.web.access.intercept.FilterSecurityInterceptor.invoke(FilterSecurityInterceptor.java:123)
	at org.springframework.security.web.access.intercept.FilterSecurityInterceptor.doFilter(FilterSecurityInterceptor.java:90)
	at org.springframework.security.web.FilterChainProxy$VirtualFilterChain.doFilter(FilterChainProxy.java:330)
	at org.springframework.security.web.access.ExceptionTranslationFilter.doFilter(ExceptionTranslationFilter.java:114)
	at org.springframework.security.web.FilterChainProxy$VirtualFilterChain.doFilter(FilterChainProxy.java:330)
	at org.springframework.security.web.session.SessionManagementFilter.doFilter(SessionManagementFilter.java:122)
	at org.springframework.security.web.FilterChainProxy$VirtualFilterChain.doFilter(FilterChainProxy.java:330)
	at org.springframework.security.web.authentication.AnonymousAuthenticationFilter.doFilter(AnonymousAuthenticationFilter.java:111)
	at org.springframework.security.web.FilterChainProxy$VirtualFilterChain.doFilter(FilterChainProxy.java:330)
	at org.springframework.security.web.servletapi.SecurityContextHolderAwareRequestFilter.doFilter(SecurityContextHolderAwareRequestFilter.java:168)
	at org.springframework.security.web.FilterChainProxy$VirtualFilterChain.doFilter(FilterChainProxy.java:330)
	at org.springframework.security.web.savedrequest.RequestCacheAwareFilter.doFilter(RequestCacheAwareFilter.java:48)
	at org.springframework.security.web.FilterChainProxy$VirtualFilterChain.doFilter(FilterChainProxy.java:330)
	at org.springframework.security.web.authentication.AbstractAuthenticationProcessingFilter.doFilter(AbstractAuthenticationProcessingFilter.java:205)
	at org.springframework.security.web.FilterChainProxy$VirtualFilterChain.doFilter(FilterChainProxy.java:330)
	at org.springframework.security.web.authentication.logout.LogoutFilter.doFilter(LogoutFilter.java:120)
	at org.springframework.security.web.FilterChainProxy$VirtualFilterChain.doFilter(FilterChainProxy.java:330)
	at org.springframework.security.web.header.HeaderWriterFilter.doFilterInternal(HeaderWriterFilter.java:64)
	at org.springframework.web.filter.OncePerRequestFilter.doFilter(OncePerRequestFilter.java:107)
	at org.springframework.security.web.FilterChainProxy$VirtualFilterChain.doFilter(FilterChainProxy.java:330)
	at org.springframework.security.web.context.request.async.WebAsyncManagerIntegrationFilter.doFilterInternal(WebAsyncManagerIntegrationFilter.java:53)
	at org.springframework.web.filter.OncePerRequestFilter.doFilter(OncePerRequestFilter.java:107)
	at org.springframework.security.web.FilterChainProxy$VirtualFilterChain.doFilter(FilterChainProxy.java:330)
	at org.springframework.security.web.context.SecurityContextPersistenceFilter.doFilter(SecurityContextPersistenceFilter.java:91)
	at org.springframework.security.web.FilterChainProxy$VirtualFilterChain.doFilter(FilterChainProxy.java:330)
	at org.springframework.security.web.FilterChainProxy.doFilterInternal(FilterChainProxy.java:213)
	at org.springframework.security.web.FilterChainProxy.doFilter(FilterChainProxy.java:176)
	at org.springframework.web.filter.DelegatingFilterProxy.invokeDelegate(DelegatingFilterProxy.java:344)
	at org.springframework.web.filter.DelegatingFilterProxy.doFilter(DelegatingFilterProxy.java:261)
	at org.eclipse.jetty.servlet.ServletHandler$CachedChain.doFilter(ServletHandler.java:1668)
	at org.eclipse.jetty.servlet.ServletHandler.doHandle(ServletHandler.java:581)
	at org.eclipse.jetty.server.handler.ScopedHandler.handle(ScopedHandler.java:143)
	at org.eclipse.jetty.security.SecurityHandler.handle(SecurityHandler.java:548)
	at org.eclipse.jetty.server.session.SessionHandler.doHandle(SessionHandler.java:226)
	at org.eclipse.jetty.server.handler.ContextHandler.doHandle(ContextHandler.java:1180)
	at org.eclipse.jetty.servlet.ServletHandler.doScope(ServletHandler.java:511)
	at org.eclipse.jetty.server.session.SessionHandler.doScope(SessionHandler.java:185)
	at org.eclipse.jetty.server.handler.ContextHandler.doScope(ContextHandler.java:1112)
	at org.eclipse.jetty.server.handler.ScopedHandler.handle(ScopedHandler.java:141)
	at org.eclipse.jetty.server.handler.ContextHandlerCollection.handle(ContextHandlerCollection.java:213)
	at org.eclipse.jetty.server.handler.HandlerCollection.handle(HandlerCollection.java:119)
	at org.eclipse.jetty.server.handler.HandlerWrapper.handle(HandlerWrapper.java:134)
	at org.eclipse.jetty.server.Server.handle(Server.java:524)
	at org.eclipse.jetty.server.HttpChannel.handle(HttpChannel.java:319)
	at org.eclipse.jetty.server.HttpConnection.onFillable(HttpConnection.java:253)
	at org.eclipse.jetty.io.AbstractConnection$ReadCallback.succeeded(AbstractConnection.java:273)
	at org.eclipse.jetty.io.FillInterest.fillable(FillInterest.java:95)
	at org.eclipse.jetty.io.SelectChannelEndPoint$2.run(SelectChannelEndPoint.java:93)
	at org.eclipse.jetty.util.thread.strategy.ExecuteProduceConsume.executeProduceConsume(ExecuteProduceConsume.java:303)
	at org.eclipse.jetty.util.thread.strategy.ExecuteProduceConsume.produceConsume(ExecuteProduceConsume.java:148)
	at org.eclipse.jetty.util.thread.strategy.ExecuteProduceConsume.run(ExecuteProduceConsume.java:136)
	at org.eclipse.jetty.util.thread.QueuedThreadPool.runJob(QueuedThreadPool.java:671)
	at org.eclipse.jetty.util.thread.QueuedThreadPool$2.run(QueuedThreadPool.java:589)
	at java.lang.Thread.run(Thread.java:748)
[2018-09-11 11:21:37,586] 12858 [qtp605787935-17]  DEBUG DispatcherServlet doService.861- DispatcherServlet with name 'spring-mvc' processing GET request for [/Access_Denied]
 [2018-09-11 11:21:37,586] 12858 [qtp605787935-17]  DEBUG RequestMappingHandlerMapping getHandlerInternal.294- Looking up handler method for path /Access_Denied
 [2018-09-11 11:21:37,587] 12859 [qtp605787935-17]  DEBUG RequestMappingHandlerMapping getHandlerInternal.299- Returning handler method [public java.lang.String com.ideas2it.hospitalmanagement.user.controller.UserController.accessDenied(org.springframework.ui.Model,java.security.Principal)]
 [2018-09-11 11:21:37,587] 12859 [qtp605787935-17]  DEBUG DefaultListableBeanFactory doGetBean.248- Returning cached instance of singleton bean 'userController'
 [2018-09-11 11:21:37,587] 12859 [qtp605787935-17]  DEBUG DispatcherServlet doDispatch.947- Last-Modified value for [/Access_Denied] is: -1
 [2018-09-11 11:21:37,592] 12864 [qtp605787935-17]  DEBUG DefaultListableBeanFactory invokeInitMethods.1616- Invoking afterPropertiesSet() on bean with name 'accessDenied'
 [2018-09-11 11:21:37,592] 12864 [qtp605787935-17]  DEBUG DispatcherServlet render.1241- Rendering view [org.springframework.web.servlet.view.JstlView: name 'accessDenied'; URL [/WEB-INF/views/accessDenied.jsp]] in DispatcherServlet with name 'spring-mvc'
 [2018-09-11 11:21:37,592] 12864 [qtp605787935-17]  DEBUG JstlView exposeModelAsRequestAttributes.432- Added model object 'message' of type [java.lang.String] to request in view with name 'accessDenied'
 [2018-09-11 11:21:37,593] 12865 [qtp605787935-17]  DEBUG JstlView renderMergedOutputModel.166- Forwarding to resource [/WEB-INF/views/accessDenied.jsp] in InternalResourceView 'accessDenied'
 [2018-09-11 11:21:37,722] 12994 [qtp605787935-17]  DEBUG DispatcherServlet processRequest.996- Successfully completed request
 [2018-09-11 11:21:37,722] 12994 [qtp605787935-17]  DEBUG SecurityContextPersistenceFilter doFilter.105- SecurityContextHolder now cleared, as request processing completed
 [2018-09-11 11:21:41,668] 16940 [qtp605787935-15]  DEBUG FilterChainProxy doFilter.324- /logout at position 1 of 11 in additional filter chain; firing Filter: 'SecurityContextPersistenceFilter'
 [2018-09-11 11:21:41,669] 16941 [qtp605787935-15]  DEBUG HttpSessionSecurityContextRepository readSecurityContextFromSession.192- Obtained a valid SecurityContext from SPRING_SECURITY_CONTEXT: 'org.springframework.security.core.context.SecurityContextImpl@12742f0c: Authentication: org.springframework.security.authentication.UsernamePasswordAuthenticationToken@12742f0c: Principal: org.springframework.security.core.userdetails.User@dc56a450: Username: doctor@gmail.com; Password: [PROTECTED]; Enabled: true; AccountNonExpired: true; credentialsNonExpired: true; AccountNonLocked: true; Granted Authorities: ROLE_DOCTOR; Credentials: [PROTECTED]; Authenticated: true; Details: org.springframework.security.web.authentication.WebAuthenticationDetails@2cd90: RemoteIpAddress: 0:0:0:0:0:0:0:1; SessionId: p232ej6rjly9g1a9tq91vl1n; Granted Authorities: ROLE_DOCTOR'
 [2018-09-11 11:21:41,669] 16941 [qtp605787935-15]  DEBUG FilterChainProxy doFilter.324- /logout at position 2 of 11 in additional filter chain; firing Filter: 'WebAsyncManagerIntegrationFilter'
 [2018-09-11 11:21:41,670] 16942 [qtp605787935-15]  DEBUG FilterChainProxy doFilter.324- /logout at position 3 of 11 in additional filter chain; firing Filter: 'HeaderWriterFilter'
 [2018-09-11 11:21:41,670] 16942 [qtp605787935-15]  DEBUG HstsHeaderWriter writeHeaders.128- Not injecting HSTS header since it did not match the requestMatcher org.springframework.security.web.header.writers.HstsHeaderWriter$SecureRequestMatcher@70201b26
 [2018-09-11 11:21:41,670] 16942 [qtp605787935-15]  DEBUG FilterChainProxy doFilter.324- /logout at position 4 of 11 in additional filter chain; firing Filter: 'LogoutFilter'
 [2018-09-11 11:21:41,670] 16942 [qtp605787935-15]  DEBUG AntPathRequestMatcher matches.151- Checking match of request : '/logout'; against '/logout'
 [2018-09-11 11:21:41,670] 16942 [qtp605787935-15]  DEBUG LogoutFilter doFilter.107- Logging out user 'org.springframework.security.authentication.UsernamePasswordAuthenticationToken@12742f0c: Principal: org.springframework.security.core.userdetails.User@dc56a450: Username: doctor@gmail.com; Password: [PROTECTED]; Enabled: true; AccountNonExpired: true; credentialsNonExpired: true; AccountNonLocked: true; Granted Authorities: ROLE_DOCTOR; Credentials: [PROTECTED]; Authenticated: true; Details: org.springframework.security.web.authentication.WebAuthenticationDetails@2cd90: RemoteIpAddress: 0:0:0:0:0:0:0:1; SessionId: p232ej6rjly9g1a9tq91vl1n; Granted Authorities: ROLE_DOCTOR' and transferring to logout destination
 [2018-09-11 11:21:41,671] 16943 [qtp605787935-15]  DEBUG SecurityContextLogoutHandler logout.64- Invalidating session: 1iuodvnbocv0g1f0gwfuqmazdf
 [2018-09-11 11:21:41,672] 16944 [qtp605787935-15]  DEBUG SimpleUrlLogoutSuccessHandler determineTargetUrl.110- Using default Url: /logoutSuccessful
 [2018-09-11 11:21:41,672] 16944 [qtp605787935-15]  DEBUG DefaultRedirectStrategy sendRedirect.39- Redirecting to '/logoutSuccessful'
 [2018-09-11 11:21:41,672] 16944 [qtp605787935-15]  DEBUG HttpSessionSecurityContextRepository saveContext.337- SecurityContext is empty or contents are anonymous - context will not be stored in HttpSession.
 [2018-09-11 11:21:41,673] 16945 [qtp605787935-15]  DEBUG SecurityContextPersistenceFilter doFilter.105- SecurityContextHolder now cleared, as request processing completed
 [2018-09-11 11:21:41,676] 16948 [qtp605787935-18]  DEBUG FilterChainProxy doFilter.324- /logoutSuccessful at position 1 of 11 in additional filter chain; firing Filter: 'SecurityContextPersistenceFilter'
 [2018-09-11 11:21:41,677] 16949 [qtp605787935-18]  DEBUG HttpSessionSecurityContextRepository readSecurityContextFromSession.159- No HttpSession currently exists
 [2018-09-11 11:21:41,677] 16949 [qtp605787935-18]  DEBUG HttpSessionSecurityContextRepository loadContext.101- No SecurityContext was available from the HttpSession: null. A new one will be created.
 [2018-09-11 11:21:41,677] 16949 [qtp605787935-18]  DEBUG FilterChainProxy doFilter.324- /logoutSuccessful at position 2 of 11 in additional filter chain; firing Filter: 'WebAsyncManagerIntegrationFilter'
 [2018-09-11 11:21:41,677] 16949 [qtp605787935-18]  DEBUG FilterChainProxy doFilter.324- /logoutSuccessful at position 3 of 11 in additional filter chain; firing Filter: 'HeaderWriterFilter'
 [2018-09-11 11:21:41,678] 16950 [qtp605787935-18]  DEBUG HstsHeaderWriter writeHeaders.128- Not injecting HSTS header since it did not match the requestMatcher org.springframework.security.web.header.writers.HstsHeaderWriter$SecureRequestMatcher@70201b26
 [2018-09-11 11:21:41,678] 16950 [qtp605787935-18]  DEBUG FilterChainProxy doFilter.324- /logoutSuccessful at position 4 of 11 in additional filter chain; firing Filter: 'LogoutFilter'
 [2018-09-11 11:21:41,678] 16950 [qtp605787935-18]  DEBUG AntPathRequestMatcher matches.151- Checking match of request : '/logoutsuccessful'; against '/logout'
 [2018-09-11 11:21:41,678] 16950 [qtp605787935-18]  DEBUG FilterChainProxy doFilter.324- /logoutSuccessful at position 5 of 11 in additional filter chain; firing Filter: 'UsernamePasswordAuthenticationFilter'
 [2018-09-11 11:21:41,679] 16951 [qtp605787935-18]  DEBUG AntPathRequestMatcher matches.131- Request 'GET /logoutsuccessful' doesn't match 'POST /j_spring_security_check
 [2018-09-11 11:21:41,679] 16951 [qtp605787935-18]  DEBUG FilterChainProxy doFilter.324- /logoutSuccessful at position 6 of 11 in additional filter chain; firing Filter: 'RequestCacheAwareFilter'
 [2018-09-11 11:21:41,679] 16951 [qtp605787935-18]  DEBUG FilterChainProxy doFilter.324- /logoutSuccessful at position 7 of 11 in additional filter chain; firing Filter: 'SecurityContextHolderAwareRequestFilter'
 [2018-09-11 11:21:41,679] 16951 [qtp605787935-18]  DEBUG FilterChainProxy doFilter.324- /logoutSuccessful at position 8 of 11 in additional filter chain; firing Filter: 'AnonymousAuthenticationFilter'
 [2018-09-11 11:21:41,679] 16951 [qtp605787935-18]  DEBUG AnonymousAuthenticationFilter doFilter.100- Populated SecurityContextHolder with anonymous token: 'org.springframework.security.authentication.AnonymousAuthenticationToken@9055c2bc: Principal: anonymousUser; Credentials: [PROTECTED]; Authenticated: true; Details: org.springframework.security.web.authentication.WebAuthenticationDetails@b364: RemoteIpAddress: 0:0:0:0:0:0:0:1; SessionId: null; Granted Authorities: ROLE_ANONYMOUS'
 [2018-09-11 11:21:41,680] 16952 [qtp605787935-18]  DEBUG FilterChainProxy doFilter.324- /logoutSuccessful at position 9 of 11 in additional filter chain; firing Filter: 'SessionManagementFilter'
 [2018-09-11 11:21:41,680] 16952 [qtp605787935-18]  DEBUG FilterChainProxy doFilter.324- /logoutSuccessful at position 10 of 11 in additional filter chain; firing Filter: 'ExceptionTranslationFilter'
